overdose_type,overdose_type_num,deathsper100k,demographic_name,demographic_detail,demographic_detail_num,year,age_group,estimate
natural or semisynthetic,2,crude,gender and age group,Male: 75-84 years,3.18,2014,75-84 years,0.7
natural or semisynthetic,2,crude,gender and age group,Male: 75-84 years,3.18,2015,75-84 years,0.9
natural or semisynthetic,2,crude,gender and age group,Male: 75-84 years,3.18,2016,75-84 years,0.9
natural or semisynthetic,2,crude,gender and age group,Male: 75-84 years,3.18,2017,75-84 years,0.8
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,1999,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2000,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2001,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2002,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2003,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2004,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2005,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2006,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2007,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2008,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2009,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2010,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2011,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2012,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2013,85 years and over,1.1
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2014,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2015,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2016,85 years and over,0.0
natural or semisynthetic,2,crude,gender and age group,Male: 85 years and over,3.19,2017,85 years and over,0.9
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,1999,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2000,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2001,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2002,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2003,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2004,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2005,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2006,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2007,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2008,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2009,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2010,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2011,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2012,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2013,Under 15 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2014,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2015,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2016,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: Under 15 years,3.21,2017,Under 15 years,0.1
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,1999,15-24 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2000,15-24 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2001,15-24 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2002,15-24 years,0.5
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2003,15-24 years,0.5
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2004,15-24 years,0.5
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2005,15-24 years,0.6
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2006,15-24 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2007,15-24 years,0.9
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2008,15-24 years,0.9
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2009,15-24 years,1.0
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2010,15-24 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2011,15-24 years,1.4
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2012,15-24 years,1.1
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2013,15-24 years,0.9
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2014,15-24 years,0.9
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2015,15-24 years,1.0
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2016,15-24 years,1.2
natural or semisynthetic,2,crude,gender and age group,Female: 15-24 years,3.22,2017,15-24 years,1.4
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,1999,25-34 years,0.7
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2000,25-34 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2001,25-34 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2002,25-34 years,1.1
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2003,25-34 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2004,25-34 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2005,25-34 years,1.6
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2006,25-34 years,2.0
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2007,25-34 years,2.4
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2008,25-34 years,2.4
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2009,25-34 years,2.7
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2010,25-34 years,3.4
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2011,25-34 years,3.6
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2012,25-34 years,3.5
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2013,25-34 years,3.3
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2014,25-34 years,3.2
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2015,25-34 years,3.5
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2016,25-34 years,4.2
natural or semisynthetic,2,crude,gender and age group,Female: 25-34 years,3.23,2017,25-34 years,4.3
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,1999,35-44 years,1.1
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2000,35-44 years,1.4
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2001,35-44 years,1.9
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2002,35-44 years,2.4
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2003,35-44 years,2.5
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2004,35-44 years,2.8
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2005,35-44 years,2.9
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2006,35-44 years,3.2
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2007,35-44 years,3.9
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2008,35-44 years,4.2
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2009,35-44 years,4.4
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2010,35-44 years,4.8
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2011,35-44 years,5.3
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2012,35-44 years,5.3
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2013,35-44 years,5.2
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2014,35-44 years,5.9
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2015,35-44 years,6.1
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2016,35-44 years,6.3
natural or semisynthetic,2,crude,gender and age group,Female: 35-44 years,3.24,2017,35-44 years,5.8
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,1999,45-54 years,1.1
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2000,45-54 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2001,45-54 years,1.8
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2002,45-54 years,2.4
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2003,45-54 years,2.8
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2004,45-54 years,3.2
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2005,45-54 years,3.5
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2006,45-54 years,4.5
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2007,45-54 years,5.2
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2008,45-54 years,5.6
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2009,45-54 years,6.0
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2010,45-54 years,6.4
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2011,45-54 years,7.1
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2012,45-54 years,7.2
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2013,45-54 years,7.3
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2014,45-54 years,7.7
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2015,45-54 years,7.9
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2016,45-54 years,8.1
natural or semisynthetic,2,crude,gender and age group,Female: 45-54 years,3.25,2017,45-54 years,8.0
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,1999,55-64 years,0.6
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2000,55-64 years,0.7
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2001,55-64 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2002,55-64 years,1.0
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2003,55-64 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2004,55-64 years,1.5
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2005,55-64 years,1.7
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2006,55-64 years,2.3
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2007,55-64 years,2.6
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2008,55-64 years,3.1
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2009,55-64 years,3.4
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2010,55-64 years,3.6
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2011,55-64 years,4.0
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2012,55-64 years,4.5
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2013,55-64 years,5.0
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2014,55-64 years,5.9
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2015,55-64 years,5.9
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2016,55-64 years,6.5
natural or semisynthetic,2,crude,gender and age group,Female: 55-64 years,3.26,2017,55-64 years,6.6
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,1999,65-74 years,0.2
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2000,65-74 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2001,65-74 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2002,65-74 years,0.5
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2003,65-74 years,0.5
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2004,65-74 years,0.6
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2005,65-74 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2006,65-74 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2007,65-74 years,0.8
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2008,65-74 years,1.0
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2009,65-74 years,1.1
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2010,65-74 years,1.3
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2011,65-74 years,1.5
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2012,65-74 years,1.5
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2013,65-74 years,1.8
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2014,65-74 years,2.3
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2015,65-74 years,1.9
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2016,65-74 years,2.3
natural or semisynthetic,2,crude,gender and age group,Female: 65-74 years,3.27,2017,65-74 years,2.3
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,1999,75-84 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,2000,75-84 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,2001,75-84 years,0.0
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,2002,75-84 years,0.3
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,2003,75-84 years,0.4
natural or semisynthetic,2,crude,gender and age group,Female: 75-84 years,3.28,2004,75-84 years,0.4
